USC00114823.txt	1991.0	173.38	48.99	8969.00
USC00114823.txt	1992.0	162.60	51.29	9175.00
USC00114823.txt	1993.0	151.12	43.96	12826.00
USC00114823.txt	1994.0	167.19	42.62	8921.00
USC00114823.txt	1995.0	158.64	39.08	10265.00
USC00114823.txt	1996.0	150.37	30.44	9284.00
USC00114823.txt	1997.0	157.75	39.41	9434.00
USC00114823.txt	1998.0	176.20	64.62	12480.00
USC00114823.txt	1999.0	174.47	42.80	9480.00
USC00114823.txt	2000.0	166.47	37.73	9388.00
USC00114823.txt	2001.0	171.63	41.40	10497.00
USC00114823.txt	2002.0	171.62	40.62	10996.00
USC00114823.txt	2003.0	165.22	31.90	9783.00
USC00114823.txt	2004.0	170.98	51.51	10035.00
USC00114823.txt	2005.0	179.16	58.25	6725.00
USC00114823.txt	2006.0	181.31	52.17	7949.00
USC00114823.txt	2007.0	178.52	48.93	9120.00
USC00114823.txt	2008.0	155.22	39.33	11295.00
USC00114823.txt	2009.0	154.41	45.81	13739.00
USC00114823.txt	2010.0	165.76	52.02	13412.00
USC00114823.txt	2011.0	162.65	50.16	9056.00
USC00114823.txt	2012.0	188.05	62.76	6668.00
USC00114823.txt	2013.0	154.80	41.45	10141.00
USC00114823.txt	2014.0	146.03	34.46	10187.00
USC00115079.txt	1985.0	162.86	49.69	10101.00
USC00115079.txt	1986.0	169.05	56.64	8961.00
USC00115079.txt	1987.0	198.57	69.36	6552.00
USC00115079.txt	1988.0	219.49	77.44	3565.00
USC00115079.txt	1989.0	159.70	42.94	5096.00
USC00115079.txt	1990.0	193.36	59.43	6323.00
USC00115079.txt	1991.0	185.71	66.60	10707.00
USC00115079.txt	1992.0	174.45	57.22	10635.00
USC00115079.txt	1993.0	142.11	36.99	12733.00
USC00115079.txt	1994.0	183.12	65.37	8596.00
USC00115079.txt	1995.0	210.63	91.35	10278.00
USC00115079.txt	1996.0	155.32	36.47	7473.00
USC00115079.txt	1997.0	170.23	56.34	8787.00
USC00115079.txt	1998.0	182.76	72.86	12372.00
USC00115079.txt	1999.0	175.82	48.88	9378.00
USC00115079.txt	2000.0	170.10	48.18	8884.00
USC00115079.txt	2001.0	177.34	53.87	8685.00
USC00115079.txt	2002.0	174.33	53.03	10113.00
USC00115079.txt	2003.0	167.35	43.24	9524.00
USC00115079.txt	2004.0	170.74	48.89	10247.00
USC00115079.txt	2005.0	176.96	54.81	7378.00
USC00115079.txt	2006.0	179.24	62.56	10071.00
USC00115079.txt	2007.0	170.35	53.39	8187.00
USC00115079.txt	2008.0	158.33	42.20	14288.00
USC00115079.txt	2009.0	158.92	48.54	12740.00
USC00115079.txt	2010.0	167.72	50.82	10963.00
USC00115079.txt	2011.0	169.79	56.68	8545.00
USC00115079.txt	2012.0	193.29	59.14	5850.00
USC00115079.txt	2013.0	160.45	46.11	9202.00
USC00115079.txt	2014.0	151.45	37.25	11241.00
USC00115326.txt	1985.0	144.18	18.38	9752.00
USC00115326.txt	1986.0	149.32	30.41	8598.00
USC00115326.txt	1987.0	161.75	37.52	10015.00
USC00115326.txt	1988.0	160.57	19.87	6868.00
USC00115326.txt	1989.0	141.68	12.39	7089.00
USC00115326.txt	1990.0	156.35	31.20	11122.00
USC00115326.txt	1991.0	157.41	30.71	8914.00
USC00115326.txt	1992.0	142.03	28.77	8818.00
USC00115326.txt	1993.0	140.92	26.95	11028.00
USC00115326.txt	1994.0	150.28	39.42	9246.00
USC00115326.txt	1995.0	147.53	28.61	8055.00
USC00115326.txt	1996.0	136.00	19.39	8558.00
USC00115326.txt	1997.0	144.39	29.37	7028.00
USC00115326.txt	1998.0	196.95	78.96	3643.00
USC00115326.txt	1999.0	204.37	75.05	6202.00
USC00115326.txt	2000.0	25.76	-76.43	1405.00
USC00115326.txt	2002.0	166.92	50.96	5407.00
USC00115326.txt	2003.0	148.88	23.05	7256.00
USC00115326.txt	2004.0	148.01	31.54	8995.00
USC00115326.txt	2005.0	156.88	43.85	6226.00
USC00115326.txt	2006.0	161.53	54.56	9328.00
USC00115326.txt	2007.0	146.26	33.01	10166.00
USC00115326.txt	2008.0	93.99	-13.54	3198.00
USC00115326.txt	2009.0	172.22	63.12	9307.00
USC00115326.txt	2010.0	154.96	37.09	8865.00
USC00115326.txt	2011.0	141.68	33.36	9532.00
USC00115326.txt	2012.0	168.75	46.21	7247.00
USC00115326.txt	2013.0	136.83	21.08	10187.00
USC00115326.txt	2014.0	136.89	14.42	8557.00
USC00115515.txt	1985.0	179.54	67.40	12620.00
USC00115515.txt	1986.0	191.76	74.38	11195.00
USC00115515.txt	1987.0	200.96	74.71	8788.00
USC00115515.txt	1988.0	193.05	52.92	9885.00
USC00115515.txt	1989.0	179.92	49.01	12582.00
USC00115515.txt	1990.0	198.56	73.88	14257.00
USC00115515.txt	1991.0	197.11	78.94	11472.00
USC00115515.txt	1992.0	187.07	61.69	8883.00
USC00115515.txt	1993.0	180.05	58.83	12842.00
USC00115515.txt	1994.0	191.06	54.21	10084.00
USC00115515.txt	1995.0	192.87	61.23	10790.00
USC00115515.txt	1996.0	179.45	59.78	13882.00
USC00115515.txt	1997.0	182.25	62.24	10467.00
USC00115515.txt	1998.0	202.13	84.99	12764.00
USC00115515.txt	1999.0	203.24	67.22	11586.00
USC00115515.txt	2000.0	191.18	58.23	10992.00
USC00115515.txt	2001.0	202.14	60.35	9141.00
USC00115515.txt	2002.0	199.82	63.10	3284.00
